gene_symbol,adipose tissue,adrenal gland,bone marrow,brain,breast,cervix uteri,colon,epididymis,heart,kidney,liver,lung,lymph nodes,muscle,ovary,placenta,prostate,retina,salivary gland,skin,small intestine,spleen,stomach,testis,thymus gland,thyroid gland,trachea,urinary bladder
VSTM4,56.5191,105.9478,43.0546,50.6544142857143,34.0197,51.1423,101.4105,50.0619,53.831,83.6502,57.1985,72.4756,56.6825,34.5491,78.6323,46.4776,71.4364,54.0192,37.1036,39.7074,75.8097,51.3286,79.29,61.6178,48.6777,70.4378,55.7284,58.8742
GTPBP3,63.2696,74.489,58.0791,79.1786142857143,41.9498,43.6295,60.4064,62.7346,47.8666,68.3072,93.1932,71.8112,50.4021,47.1451,68.3283,80.2128,88.4952,63.3211,84.4142,83.9212,81.9420333333333,48.2347,104.0443,50.0848,65.8158,88.2685,62.8169,51.871
TBC1D13,71.1533,58.0887,51.644,64.6961428571429,149.5307,47.9491,50.4758,55.5274,48.5325,115.2038,46.8149,35.497,57.0754,87.7883,67.3908,46.7998,47.089,50.7631,89.6222,44.5524,47.4292333333333,52.2829,54.4776,23.917,69.5553,63.3587,44.471,74.4603
TP53INP2,28.5887,32.5906,25.4109,107.6204,32.4885,31.7527,25.8871,22.055,74.1366,31.2224,34.6246,25.421,25.1448,55.1362,32.704,27.368,33.6449,32.3257,43.2928,27.7889,23.9919333333333,16.269,22.1421,44.0257,16.2679,19.4897,22.9655,57.138
MAGED1,22.8662,66.3884,12.4744,73.3863428571429,101.7959,35.874,21.433,55.5274,35.484,31.2944,36.3399,21.4878,20.1581,22.3582,53.9015,62.8411,54.19,38.5965,89.6222,21.2262,27.2589666666667,14.6339,25.8951,31.0961,49.697,69.792,37.5904,42.6506
ACSF3,71.8116,113.264,78.5272,63.4749714285714,228.9445,53.7998,75.0037,86.7975,63.9783,91.2992,96.2464,47.6642,145.3613,91.0829,133.5368,44.8997,58.0657,57.8826,98.7224,65.1436,83.4955666666667,100.0828,81.3239,42.3356,248.5023,74.4399,86.9114,70.9455
STXBP4,0,0,0,8.56078571428571,0,97.0019,0,89.2292,0,0,0,0,67.9906,0,0,0,0,0,14.8394,0,23.8589,95.1392,0,0,30.9265,0,77.6384,33.9566
RBBP8,42.481,39.2728,70.3105,29.4460714285714,23.4277,114.2301,40.6521,77.1804,32.2874,113.6231,29.5382,65.4926,32.9951,15.4325,28.0932,43.4754,43.946,56.0465,13.8171,120.7456,40.5293,40.0276,24.7867,117.6809,25.3122,74.2687,109.92,11.1154
MRPS24,57.4374,84.3513,46.6681,47.2913285714286,54.5419,41.4744,47.3242,28.5435,96.6124,0,82.2971,46.2585,37.5361,115.7275,60.6179,51.3149,56.3533,27.5771,56.8088,53.9351,42.5197333333333,24.3983,65.0457,47.7206,52.7631,61.4902,30.6956,54.1907
DPYD,90.8228,59.4418,114.8207,30.7637,51.8478,107.3447,97.2933,76.2969,63.9783,43.3977,135.9516,137.465,80.807,48.5777,91.1173,34.6133,41.7753,67.6937,27.1279,36.6329,79.6971333333334,199.6915,40.6648,27.0213,54.9959,54.5514,116.4332,74.6319
CARS2,59.4559,68.4056,58.4817,43.3692857142857,128.745,54.9263,73.2965,73.031,85.7102,56.6848,58.1279,45.6239,75.7616,104.3366,69.4386,34.8533,51.8704,36.7746,118.4174,43.5383,59.8780666666667,53.0102,46.2614,27.6507,85.1786,45.5833,47.4326,86.4818
SAGE1,39.737,46.5685,173.3884,54.9425142857143,29.0222,40.6238,39.8183,71.8633,56.4979,58.2729,53.9988,83.0218,27.2552,56.9425,31.5211,76.0753,83.161,41.5478,52.6521,81.8223,57.2787333333333,42.3994,88.7602,200.3115,31.9397,60.3679,78.7185,23.9842
RRS1,39.737,89.5554,38.1083,45.2294,32.7892,51.7345,39.272,13.9158,60.3994,52.5372,75.2288,41.4183,28.474,126.0192,21.36,39.0161,41.1074,27.4504,47.9088,49.0763,49.6065333333333,20.6709,44.1793,22.5791,49.1281,38.0896,21.09,74.804
TIAM2,30.2827,44.7808,35.6468,76.2856571428572,43.725,31.245,54.2104,22.3618,38.7287,30.5117,31.8702,35.0907,27.381,85.0035,38.0716,28.8565,45.9113,67.0731,28.8015,39.7989,43.5177,41.7215,46.9049,176.0783,23.2986,77.2335,63.9848,98.8382
RBM38,24.5016,17.3417,401.8093,23.0695285714286,32.2649,47.0739,76.2225,30.3045,57.2839,29.0715,17.5948,22.3456,67.2123,215.9915,47.1629,13.8753,25.2883,56.0465,54.377,17.6145,40.0789,64.9172,37.1722,40.8984,140.3881,19.8978,42.4695,168.6261
FAM71B,29.5934,40.8406,55.4651,35.4426857142857,26.652,57.7804,22.0843,85.8039,35.0778,0,36.9304,35.497,17.638,51.6936,32.4789,37.5183,43.5431,24.6348,44.5057,42.5472,32.2635333333333,38.0504,46.368,544.134,28.8623,23.7578,47.4326,27.411
SFTA2,0,0,0,11.6072857142857,0,28.4302,0,18.3868,0,0,0,0,26.7577,0,0,0,0,0,18.5958,0,5.14813333333333,19.6952,0,0,30.2225,0,12.8256,24.0949
SLC25A30,68.1075,64.2824,43.7542,26.6413714285714,38.1707,43.3292,43.6599,59.6358,267.3208,158.6597,85.7797,47.9946,54.5066,195.6305,123.4812,22.8688,56.7439,81.0118,44.7111,44.144,42.1580666666667,87.7727,30.9898,25.1597,36.3354,33.7914,54.3346,51.3955
MOBP,1.5318,1.0992,3.6143,92.2422571428571,1.573,2.7151,5.3467,2.4016,1.4422,0,1.9471,1.5282,9.805,0.9987,1.9258,1.0623,1.4319,2.6215,5.488,0.986,2.7703,3.6843,2.5364,3.7993,14.6329,0.9701,1.7341,1.8278
WFDC9,75.196,100.4828,96.8322,75.5409714285714,75.4623,30.3236,41.3126,4192.8286,97.7311,76.2898,160.4665,73.9932,32.9951,100.7944,28.8138,87.9516,111.4088,39.2237,35.7615,91.8061,52.8080333333333,52.2829,76.5982,262.2442,24.2287,66.9585,51.532,50.11
ARSA,64.8926,57.8218,80.1715,67.8357285714286,133.2694,38.4397,58.7602,58.0106,58.6182,59.2198,81.1679,51.5456,84.2265,50.9843,61.1788,83.6072,82.5885,49.6076,96.9205,54.0594,56.6425333333333,52.2829,95.3275,115.2672,67.9721,76.5255,53.9606,52.2306
CCS,60.006,77.6411,90.7862,65.4326714285714,52.9335,41.57,67.9333,61.7315,59.5707,75.0701,98.2617,55.1051,65.5313,52.2922,80.4639,70.0235,68.8525,87.8109,53.017,65.5951,70.1776,70.8532,91.2469,75.9812,61.4229,60.507,53.9606,48.2975
EPHX3,45.1019,56.7665,53.7057,56.2981285714286,58.7125,70.9219,39.5442,57.8771,50.7029,58.2729,77.5147,45.8344,62.5819,63.7436,40.607,53.7333,57.5333,49.8366,57.8649,261.1388,49.9717666666667,52.2829,69.3775,62.7633,74.8739,36.8813,49.5538,46.4435
ADAMTSL3,79.6517,75.1782,31.4065,36.6598285714286,60.7757,68.1994,180.3362,42.2189,127.6535,46.8238,105.2893,122.5158,41.4428,64.6304,37.5492,80.583,40.8244,127.2179,34.7869,34.6634,99.7191666666667,38.3142,75.8959,42.0442,38.3116,47.9519,59.303,129.0995
ITPR1,33.0518,44.6778,18.2398,131.898685714286,97.4384,84.4852,68.0899,85.2132,48.1984,48.3578,13.0733,43.2705,58.1365,16.6892,158.7088,22.1434,41.7753,166.1683,40.5897,24.6531,45.3914333333333,57.327,28.6562,21.1206,25.1959,106.3668,56.8954,93.3093
RABEP1,41.4185,50.4768,40.6462,67.6681857142857,26.7135,46.2147,53.0986,34.3168,77.6306,44.3064,48.2374,40.1044,55.0109,109.5057,38.6902,44.8997,61.6481,54.0192,23.846,31.108,43.5685,61.1448,34.2151,39.8755,33.2913,32.2705,39.091,19.6755
ACTR3B,27.4913,74.6607,26.9786,98.1622857142857,64.3769,31.6068,26.5511,50.2929,34.2005,61.3009,72.8424,35.1716,34.5501,35.5989,39.4095,68.9039,42.259,54.6447,92.7717,36.2971,33.8055,29.0643,34.5317,61.9022,44.2925,53.8029,39.091,35.8034
GNAZ,52.1429,37.5917,39.3568,135.327685714286,77.2201,53.0616,51.8899,25.9721,22.4405,12.2311,8.8386,39.0114,12.1185,22.5651,32.1811,15.179,26.0567,79.5332,30.8614,13.0278,25.6118333333333,25.1397,30.5646,15.9113,16.6085,15.6245,15.1732,65.3017
ATRAID,65.947,67.3119,34.1995,32.7851285714286,95.8805,61.9128,37.1606,68.1565,81.1022,70.221,36.0068,50.2565,40.1281,80.991,95.1921,70.9976,59.6925,29.346,142.0416,54.8115,41.2889,26.9376,52.7495,86.0411,73.5073,178.1582,37.851,95.9234
HYPK,45.6242,92.4894,27.291,63.4650142857143,53.7936,29.6333,41.3126,24.4066,77.452,53.1455,71.0206,36.7445,29.1373,85.79,44.4223,26.0162,58.1995,58.0161,38.5847,52.2242,36.4805666666667,32.8367,47.8871,29.4243,30.9978,50.9103,57.0265,29.6432
KIAA2026,37.0847,43.0618,54.9566,48.3818285714286,12.1264,108.5876,40.2794,63.1695,41.9791,40.4079,29.743,48.2161,55.6479,51.9322,45.8776,42.0963,43.5431,48.927,8.8189,38.4478,48.9869,59.2052,27.9395,63.9302,13.5935,39.247,38.1133,17.2554
LIPI,0,0,0,16.2550857142857,0,32.1204,0,4814.0113,0,0,0,0,62.8708,0,0,0,0,0,90.4514,0,17.6055666666667,47.9026,0,0,67.5041,0,69.9966,83.162
ANO10,86.5356,37.5052,100.9299,58.5291142857143,205.9351,98.1252,46.4604,38.6818,45.189,70.7077,24.2876,55.7432,31.0062,42.3094,59.1018,57.5763,41.2021,59.2309,189.4155,71.4285,59.3197666666667,35.1042,30.0759,33.4739,44.8054,75.3019,63.2524,95.2631
WNT9B,70.3388,70.9728,76.2114,74.1490428571429,35.4593,32.7929,37.5909,63.1695,70.1508,83.843,90.2369,89.1645,40.9684,84.0304,49.1588,132.5084,101.8403,50.2977,45.5424,65.5951,76.0096,80.9766,117.2785,85.2523,27.3735,59.1297,84.5428,53.8176
RPS4Y2,56.3891,71.6295,58.3472,29.4128571428571,3.3785,9.745,70.8081,87.6006,53.3375,94.7255,52.2859,32.8997,64.7812,19.2946,24.6945,19.5544,78.3284,47.1572,38.6737,60.2381,57.3396,107.2407,74.5106,30.6694,49.3549,79.5804,82.2388,42.0654
URB2,66.2514,58.3569,71.7827,67.9829428571429,73.7446,94.3584,83.7689,74.0469,53.9551,54.7604,61.0077,54.4743,84.6153,87.184,94.7547,75.2045,54.8175,89.0324,97.8173,58.8669,63.8320666666667,92.1212,52.3864,93.6927,115.1676,56.0797,59.0305,88.9047
YPEL1,38.654,38.2025,61.379,56.9125142857143,44.3333,35.3818,35.2438,61.5896,44.4665,40.2223,46.5998,45.729,59.6278,49.5949,51.9518,40.2016,53.5697,53.6473,36.1756,37.4862,54.0394666666667,51.3286,62.6929,183.1074,33.7544,34.8984,40.2788,34.0349
CLCN4,25.2461,16.2964,36.7299,180.455128571429,58.0404,19.7597,18.9271,148.7672,53.0924,24.4043,22.8236,21.8873,31.2931,151.8576,17.1238,14.7314,12.645,121.4922,26.6327,21.1286,17.1466666666667,21.1524,16.566,22.116,18.2109,28.8939,21.2362,17.0579
LCTL,45.2059,30.6967,9.6832,169.006514285714,46.3159,33.2491,45.1942,25.8528,24.9478,28.0199,14.8725,24.7852,24.7428,102.6684,25.5624,38.128,28.1138,239.6339,26.8791,19.8551,49.4075666666667,28.6655,16.452,20.4977,24.0619,25.9302,96.1782,15.273
GRIK1,28.8533,63.987,44.1591,135.500928571429,48.9475,23.3765,41.791,29.82,20.5132,34.6311,45.0178,24.7852,28.474,40.2195,36.6101,27.8127,25.5223,352.0045,51.4536,27.3446,42.1581666666667,26.2639,34.8512,18.018,18.3371,18.5697,19.457,38.9874
BRD3,56.5191,39.7276,53.0909,57.6103714285714,69.9408,70.5961,63.5452,64.0482,40.2747,39.8535,34.8646,52.8679,50.1705,62.4362,66.0087,43.2756,63.9616,53.524,61.012,50.3352,49.6803666666667,74.3634,45.7318,50.5482,120.8733,53.3097,53.7127,80.5239
NUDT5,87.9417,79.6328,67.3008,40.1294,57.376,35.7092,31.0515,34.8744,35.8123,74.0401,140.4056,68.7372,45.8616,19.1618,25.6803,66.1064,53.5697,23.5802,44.4033,91.8061,48.5141,45.5365,37.2579,28.36,75.0465,92.4285,50.2431,37.1471
KDM5D,58.9108,80.3696,96.1657,57.5690714285714,42.927,31.4616,64.5778,55.3997,54.8318,59.2198,60.1706,53.4801,91.9282,47.801,41.7447,61.4106,70.7815,78.2615,36.259,57.3947,75.8351,83.0538,79.1076,47.7206,70.5229,67.2676,46.6742,43.8455
CNNM2,27.428,117.7855,39.9963,129.640771428571,135.4348,81.4292,57.6877,84.432,31.6981,108.2597,36.6762,39.7367,48.1337,29.8151,93.886,72.8188,37.6634,100.8204,101.0219,32.7244,40.3657666666667,48.569,37.7762,32.2631,52.6418,71.7474,79.0818,135.1838
PANK3,30.9168,86.9144,77.9866,61.9505142857143,93.053,103.7004,46.2469,68.4711,47.7565,41.2541,93.1932,46.1522,52.2936,55.0094,68.0144,52.2689,46.8727,41.4523,43.6934,49.759,65.7654333333333,94.9204,25.3057,62.7633,52.2794,43.0334,65.3246,42.7489
ARRB1,100.9706,29.998,47.7551,61.4605571428572,81.0458,33.4796,57.0273,26.2124,34.9167,28.7387,39.9378,98.4446,46.1795,19.0299,68.1712,67.6462,51.7511,38.2427,46.496,46.5448,54.6325666666667,60.8639,66.868,19.6655,46.2733,21.5182,28.1888,56.4839
COMMD10,62.6895,63.2546,57.2822,35.1861428571429,14.0194,69.6274,34.3624,45.9735,91.6289,62.8734,39.4807,63.1236,44.9209,44.2015,38.8688,48.0003,59.2815,37.9794,103.1372,46.1181,47.3395666666667,50.5079,36.1592,25.9242,46.917,95.8972,36.9043,69.012
APBB1IP,173.0593,29.7915,229.0973,35.2134428571429,42.2406,15.914,27.421,22.0043,17.5806,26.8823,72.6749,59.7299,288.0374,13.2873,16.0177,45.3152,33.8781,19.7947,44.0977,22.9547,64.0667666666667,168.795,61.6905,19.3957,608.5978,26.5954,39.8178,78.6909
RASL11B,44.1769,43.8624,36.8995,87.2234142857143,246.4508,90.5275,47.5426,81.0041,59.9836,0,26.205,47.0102,52.6561,53.3871,315.9373,169.9196,46.55,96.7271,34.0734,49.1894,33.6774,268.1387,58.3739,59.2524,48.3426,27.1523,36.6502,165.5483
MGAT4A,30.9881,18.6248,92.6873,54.7852,21.4156,59.8109,40.3723,33.4585,43.4543,67.681,23.9543,81.132,93.4219,28.4077,23.5289,68.7454,32.0568,40.045,77.699,16.706,71.0387666666667,75.9206,36.2425,17.8528,58.1206,34.0256,75.1756,29.3039
GGT6,39.737,66.3884,31.6971,29.0510857142857,49.5143,56.2057,69.9976,78.6153,31.9178,159.3921,35.8413,62.1144,46.2859,17.8417,34.0096,127.1287,68.0643,31.3724,43.5929,87.0706,89.1077333333333,40.7718,107.7007,40.1519,39.841,91.1603,71.7921,54.0661
KLB,0,0,0,7.7774,0,17.1704,0,21.9537,0,0,0,0,9.76,0,0,0,0,0,24.684,0,11.4987333333333,10.6013,0,0,10.3355,0,19.3676,28.571
PSG1,0.5435,0.4776,0.5371,0.513971428571429,0.4632,0.485,0.4955,0.5006,0.5153,0.6116,0.6492,0.5096,0.4983,0.5253,0.5065,61.8363,0.8393,0.5243,0.5388,0.493,0.495966666666667,0.4913,0.4878,0.5429,0.4947,0.4851,0.6125,0.4808
IGFBP3,73.3153,8.1676,7.1783,12.9228857142857,46.2094,208.3437,61.5294,39.4918,33.422,27.1311,216.4633,13.4646,87.3874,12.4577,52.1916,275.5774,25.5811,19.1667,29.4046,42.4494,51.4287333333333,156.4442,36.076,4.5573,52.6418,10.088,83.1911,142.8646
MSH2,37.7742,33.7359,95.7238,72.7834714285714,28.1016,82.1827,55.7292,90.0549,42.8581,0,24.4559,36.9992,75.4135,29.2036,72.2106,36.1613,32.2047,99.6663,16.1963,58.4617,57.3982333333333,80.7904,27.0532,54.7906,56.667,60.7863,65.929,23.6551
ARL6IP6,78.9214,41.1237,160.3319,42.2463285714286,68.3487,64.5328,42.863,39.1298,35.73,0,28.1439,78.1973,89.4229,32.6164,68.6437,167.2028,36.3848,47.3749,34.2307,105.1651,44.0975333333333,75.2245,37.0014,50.316,177.1456,48.619,49.5538,62.0761
FLRT1,10.0971,37.3329,7.2781,104.149142857143,14.0841,43.9319,128.8496,42.9049,17.0621,55.7785,14.1379,6.6251,27.8259,12.4004,12.3197,9.6659,16.3275,106.0592,31.3628,12.7606,43.3662333333333,18.8521,28.198,11.0842,39.841,98.8111,25.7085,33.1074
TMCO6,49.5673,75.0053,59.569,43.3861714285714,157.6632,66.647,79.6311,52.7846,36.3942,52.6583,109.7449,48.1052,126.3132,24.9136,84.4502,67.3354,50.5731,27.6407,161.9629,51.271,64.9438,49.2447,56.2624,82.358,152.1705,50.7932,66.081,81.082
P4HA3,54.6003,67.0026,55.3376,67.6332571428572,41.2791,36.206,68.2469,45.657,35.321,53.5139,64.7716,71.3168,54.8844,41.2512,44.2182,165.6699,78.3284,84.44,30.438,47.629,62.6286,51.8036,79.8396,73.5709,37.011,71.0896,59.9897,37.2327
SPRR1B,33.5116,33.9697,46.8835,36.6174857142857,19.3077,318.2588,22.0843,65.6912,28.4468,32.8448,43.9931,28.8531,50.8685,35.7632,26.7671,43.4754,42.9457,24.2968,281.4592,449.6468,34.4663,34.3052,45.3125,141.4835,61.9912,27.0275,59.1666,138.6515
VWCE,68.5796,69.3573,84.922,76.4097,58.3083,48.8405,63.2533,65.9944,56.8896,74.8974,146.3472,57.9685,70.0566,65.0784,88.4303,112.0066,67.5958,72.2018,55.0067,63.8075,65.1182,62.569,92.0912,70.4216,87.9691,67.7339,54.8374,52.1104
MFGE8,103.7994,73.298,13.3052,49.1550285714286,624.7846,145.4723,64.1332,160.8819,157.0481,25.9697,20.3416,49.4529,58.9453,146.3648,169.2781,45.6293,38.2754,188.1691,71.518,61.7834,57.4311666666667,39.4784,56.5221,40.6168,99.8459,41.0966,98.4185,172.157
EFNA5,83.2137,20.6582,8.8924,77.5249714285714,53.3004,54.0481,41.791,26.455,96.3902,64.4862,18.3394,38.7429,21.5998,22.9317,34.0096,25.3072,63.084,86.4069,84.8038,171.345,48.9604333333333,79.3158,32.5251,24.0827,39.5668,34.8182,55.8569,40.6373
PUF60,52.9901,45.1952,29.924,60.7754142857143,83.1247,36.206,41.5033,52.4212,48.4209,41.4445,45.1216,39.9201,36.5131,62.0064,55.9243,47.3417,41.7753,34.3992,33.8388,65.8979,40.1945,51.0928,37.2579,38.6105,55.761,56.991,56.7645,41.2976
MBNL1,51.7839,27.4848,81.2868,33.7085142857143,15.2311,90.9453,68.5619,54.0141,59.1606,26.5135,34.3862,63.415,78.786,111.7987,29.3495,25.6002,35.8855,41.3569,26.6327,35.9643,59.7454333333333,83.8223,51.6676,16.893,21.8943,27.53,62.3845,42.9462
HTR3E,90.4055,43.8624,68.237,84.8875428571429,46.9602,29.2267,49.5545,40.4117,53.9551,43.2979,40.3074,58.5049,47.5827,48.0216,46.6231,51.5518,58.8735,58.0161,49.2511,60.9357,47.654,48.9057,70.6673,60.2152,54.3664,42.0539,41.5984,34.5879
GPHA2,48.8872,40.8406,59.7063,60.1069571428571,32.4885,27.3389,39.5442,35.2783,42.4652,43.7993,44.7079,48.1052,36.3453,57.4694,40.5136,100.9819,44.1489,33.1549,30.368,32.6491,49.7182,57.5917,50.0286,61.6178,30.5725,39.7929,31.2663,31.3274
HYAL4,78.5588,68.5633,98.6325,69.7626142857143,61.0563,42.8332,55.4732,42.2189,71.455,86.192,97.1369,65.9465,58.0028,154.6809,52.796,175.891,71.2721,57.6167,91.9212,84.3085,54.8116666666667,66.5824,69.8584,90.3038,54.8694,60.3679,59.4397,50.3413
MIP,41.4185,55.7304,39.3568,78.5782857142857,41.0894,46.8576,44.7799,44.7205,53.5837,0,76.2754,67.9504,37.7963,81.5524,53.5304,57.1799,42.65,65.5463,57.3344,38.5364,44.6210333333333,51.6844,63.1275,32.8629,50.8546,34.4196,50.0123,78.6909
LRP5L,0,0,0,8.75948571428572,0,48.6161,0,48.9223,0,0,0,0,60.7364,0,0,0,0,0,67.9854,0,19.0392666666667,54.8731,0,0,55.3771,0,69.5147,47.7446
ASPM,13.3105,12.4765,532.1328,11.1948142857143,20.5461,33.1727,48.3151,9.322,14.2571,11.627,29.9491,15.7106,48.023,7.1522,17.4824,54.8585,9.4389,6.9751,19.2493,69.0036,80.5554,40.2124,23.0791,130.5287,56.9286,19.1781,21.6809,23.2769
CXCL17,0,0,0,4.78282857142857,0,39.2446,0,37.8885,0,0,0,0,14.5361,0,0,0,0,0,70.8623,0,22.6803666666667,16.2315,0,0,10.7233,0,528.5387,33.3369
GLB1,53.3574,75.8738,59.9819,34.4809571428571,125.525,40.6238,52.1294,139.4784,37.0709,94.0734,53.7507,62.5449,68.4619,18.1316,83.1,62.5523,59.968,56.1757,89.6222,40.4456,52.9077333333333,47.1367,55.1085,30.2486,54.1166,121.2847,45.2978,71.4372
NPBWR2,441.7686,239.9341,218.7862,213.867914285714,129.0418,142.161,208.9695,34.0806,203.7195,87.7944,49.9326,217.3662,0,211.5615,1669.5556,538.5717,136.433,0.5243,117.0619,217.7065,280.790233333333,80.4192,170.694,70.2596,106.9868,126.1264,59.1666,288.3532
CLEC1A,113.552,31.1238,14.2239,18.2108,49.4004,108.0887,41.3126,38.5041,71.455,36.2633,18.5091,313.4671,105.0628,30.3694,28.7476,359.1233,27.4107,20.5375,30.8614,42.6453,51.0578333333333,38.8472,28.3282,15.9113,374.3953,45.5833,40.4647,78.8723
MS4A6E,93.5826,56.6359,93.9767,38.4757142857143,48.0541,33.0203,44.7799,52.5421,71.6197,0,64.7716,93.152,65.5313,48.6896,62.1729,78.2066,44.4549,53.895,31.3628,45.1722,53.9415666666667,54.8731,43.7742,299.0239,33.9884,47.1852,38.2012,39.4389
PNPT1,46.5795,59.4418,55.0833,55.3180285714286,13.3884,50.4406,38.0262,42.1218,65.318,48.1356,47.031,56.259,45.2323,81.5524,38.7794,32.1546,42.259,50.4137,9.363,45.1722,51.2802666666667,53.7477,30.9185,67.2521,21.4452,57.7838,48.2033,23.1166
FAM19A3,0,0,0,20.8081857142857,0,51.6155,0,54.6395,0,0,0,0,62.1511,0,0,0,0,0,79.8759,0,15.2282666666667,51.923,0,0,67.3489,0,49.7825,65.906
MOB2,77.8386,51.0613,57.9455,53.5637142857143,119.5998,58.0471,114.5732,55.2722,62.522,41.2541,37.1864,58.1021,52.7775,60.3166,68.802,41.9028,49.4219,51.7069,75.2342,122.9905,57.2150666666667,63.2936,55.6184,28.2948,77.6838,68.8345,57.8198,106.887
ZNF282,60.981,47.5436,64.1239,62.6871142857143,189.5528,95.8916,79.083,80.8178,47.977,46.1814,49.2475,40.85,81.7427,58.808,120.6704,74.6867,70.1325,65.3956,167.269,84.1146,66.2584,79.6819,56.3921,23.1583,160.0775,54.1759,72.6234,156.2877
DDX42,59.0466,43.7615,51.8824,52.1652857142857,59.2557,59.9488,74.6591,57.744,46.1352,44.8195,37.7906,44.6881,49.3684,53.2643,66.3133,44.6934,48.5199,68.1629,33.995,52.2242,52.1767333333333,54.245,43.8751,52.8087,38.2235,40.6262,62.0979,50.11
DDX31,48.3276,58.6262,54.2026,67.9460714285714,86.4431,94.5759,65.1753,85.4097,48.6444,55.14,55.384,61.5449,90.2503,76.2846,141.7754,44.2837,65.1508,84.052,97.3678,83.1518,64.0421,99.1653,41.612,58.9802,90.0182,164.7426,86.9114,72.598
RUVBL1,41.3233,42.1786,44.1591,47.8699571428572,106.5934,53.0616,52.9765,71.5331,67.3027,72.8562,36.0898,55.4871,88.8073,59.6261,60.8977,60.2898,39.3477,44.2128,69.409,39.0725,44.5605666666667,76.4468,35.7453,86.2394,179.6099,57.917,129.7409,86.0844
CYP4B1,181.6331,57.0285,30.4103,28.9806571428571,104.4072,62.0555,26.9825,45.7622,121.6278,20.9636,38.582,489.9954,28.278,131.9583,34.5622,23.3477,85.6879,29.4136,96.9205,91.5949,34.2723,28.5338,22.3985,22.8405,41.527,55.3103,383.7751,199.0328
CACNG6,80.0193,70.9728,106.1744,74.4335428571429,75.4623,53.676,68.4042,48.5855,68.8704,62.4406,108.7387,89.1645,59.903,112.3147,66.4662,94.2418,85.6879,58.5529,82.4927,73.5989,71.5732666666667,59.2052,77.6637,85.0562,77.6838,55.1831,64.7257,79.6021
ST6GALNAC5,18.5436,110.4312,18.6217,110.550142857143,48.6105,21.6661,54.4607,24.4066,55.98,22.7231,47.6853,129.7753,15.6476,21.6489,58.2909,48.7802,50.4568,79.7165,48.0193,46.8675,68.4946333333333,33.9125,64.3011,40.4302,22.6637,19.3556,19.6371,96.1446
FMNL3,82.8314,43.5604,38.996,44.9619142857143,72.5655,41.57,49.2134,180.9286,50.0072,33.3785,34.1495,80.7592,114.9341,33.2228,136.333,54.3555,28.0491,40.5087,52.4102,36.2971,56.6412333333333,80.9766,58.6433,40.2444,99.1586,73.4186,37.1601,42.357
HACD3,30.5629,54.2116,22.132,86.9011571428572,43.424,75.1243,40.0021,81.0041,16.3694,61.3009,48.796,27.5545,34.6297,12.8067,87.6195,40.4803,34.6673,105.8152,57.8649,32.7998,32.1055333333333,34.6226,20.287,41.0871,48.5658,59.266,46.6742,80.1539
INPP5D,51.1911,28.8464,198.1618,35.0064142857143,79.7499,29.0255,42.3724,23.578,28.0564,25.9697,36.173,57.437,205.3283,27.7611,21.8072,64.7506,32.5776,18.6444,109.7528,29.7079,63.9226333333333,193.8026,64.0057,20.6874,128.0355,32.9462,42.6655,37.9249
MRPL44,56.3891,82.6213,50.121,52.7224,61.4795,40.0664,35.4065,30.6554,71.1267,0,78.9559,35.9081,33.9976,83.0685,32.0332,57.842,48.1858,34.7975,50.8646,58.8669,41.6885666666667,31.9418,37.2579,48.9447,47.7893,70.6002,28.9786,46.1238
OR5L2,635.6161,69.999,4886.7488,125.025457142857,163.9571,4850.4318,64.2811,158.6745,137.7313,81.9345,100.3193,78.0175,161.6028,867.8339,258.5835,61.8363,90.7652,91.9493,1337.8749,172.9304,111.469233333333,80.7904,96.8765,5428.8255,4946.8687,71.4177,64.7257,4807.5599
KRT79,10.476,7.5005,2.6855,18.8392428571429,77.7554,120.4427,15.3138,29.6147,6.9029,12.4013,17.8807,13.3104,33.7636,4.9939,9.5192,40.2016,24.3175,5.7617,94.4965,129.3813,21.8904666666667,6.582,16.1146,6.349,51.4435,33.4046,92.4862,38.5412
CLEC2D,47.9949,21.0422,164.0665,11.2781714285714,12.0429,51.1423,46.3535,76.6491,33.887,23.794,48.0158,72.1426,377.9626,7.988,49.8426,29.6649,45.1772,42.909,19.2937,27.0939,108.934633333333,289.3074,58.3739,42.531,116.5012,58.8581,82.2388,25.6995
MBOAT2,13.3412,8.4936,199.9954,63.8966857142857,11.5274,54.4227,23.5008,17.1201,31.7711,40.0375,10.0319,58.6397,13.85,10.9254,41.5529,16.8362,76.3694,56.5651,14.4682,95.6911,21.7155,15.3943,15.8204,21.4638,18.4642,33.6361,29.7219,32.2793
ITIH2,4.1039,4.346,5.9569,7.15242857142857,3.0601,3.7306,5.4965,3.3536,2.8842,4.5338,934.0805,3.7687,4.7802,5.2052,1.9258,2.6807,3.2653,5.6046,4.8575,2.2692,3.2428,4.0772,2.9256,3.2562,3.8577,2.0836,3.3195,3.6052
ALKBH1,81.507,64.8772,77.8072,57.6267,120.9847,67.5741,87.3138,69.5836,87.9089,63.748,62.2851,74.3348,82.12,111.029,93.0253,85.1615,75.8437,67.0731,83.6403,82.1999,72.5277666666667,80.7904,77.4851,79.379,114.1118,90.3246,67.9324,123.0055
